,시간,연도,연휴이름,연휴이름코드,연휴기간,연휴기간코드,출발지역,출발지역코드,도착지역,도착지역코드,방향,방향코드,소요시간
1616,07,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,125.839
1617,08,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,127.833
1618,09,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,128.179
1619,10,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,129.012
1620,11,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,128.054
1621,12,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,127.746
1622,13,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,127.72
1623,14,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,129.02
1624,15,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,129.954
1625,16,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,132.529
1626,17,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,132.75
1627,18,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,134.662
1628,19,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,132.222
1629,20,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,131.589
1630,21,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,132.605
1631,22,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,129.566
1632,23,2021,설날,2,D-2,2,강릉,189 ,서울,101 ,귀경방향,2,129.183
1633,00,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,312.322
1634,01,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,308.083
1635,02,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,293.427
1636,03,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,362.2
1637,04,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,360.212
1638,05,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,367.362
1639,06,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,289.394
1640,07,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,301.555
1641,08,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,324.828
1642,09,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,309.796
1643,10,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,383.528
1644,11,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,337.59
1645,12,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,363.396
1646,13,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,364.174
1647,14,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,339.511
1648,15,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,308.312
1649,16,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,291.004
1650,17,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,234.333
1651,18,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,429.283
1652,19,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,493.611
1653,20,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,217.358
1654,21,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,828.124
1655,22,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,215.316
1656,23,2021,설날,2,D-2,2,목포,509 ,서울,101 ,귀경방향,2,212.533
1657,00,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,88.99
1658,01,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,91.063
1659,02,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,89.679
1660,03,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,87.076
1661,04,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,86.899
1662,05,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,91.092
1663,06,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,96.156
1664,07,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,99.471
1665,08,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,111.394
1666,09,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,115.121
1667,10,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,126.583
1668,11,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,129.155
1669,12,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,129.914
1670,13,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,128.194
1671,14,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,124.908
1672,15,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,122.394
1673,16,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,115.519
1674,17,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,107.494
1675,18,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,105.297
1676,19,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,99.605
1677,20,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,96.88
1678,21,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,93.044
1679,22,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,91.083
1680,23,2021,설날,2,D-1,3,서울,101 ,대전,115 ,귀성방향,1,91.316
1681,00,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,179.975
1682,01,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,177.75
1683,02,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,202.475
1684,03,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,172.566
1685,04,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,171.88
1686,05,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,173.154
1687,06,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,177.528
1688,07,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,184.169
1689,08,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,195.126
1690,09,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,197.78
1691,10,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,203.205
1692,11,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,210.272
1693,12,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,214.183
1694,13,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,217.45
1695,14,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,215.638
1696,15,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,212.81
1697,16,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,206.572
1698,17,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,197.9
1699,18,2021,설날,2,D-1,3,서울,101 ,대구,127 ,귀성방향,1,191.414
